X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
14.25,-1.5,2.3,-4.29E-02,-0.24063,8.79E-04
15,-0.75,2.3,-2.24E-02,-0.26387,4.30E-04
12.75,-1.5,2.3,-3.90E-02,-0.19619,9.18E-04
13.5,-0.75,2.3,-2.05E-02,-0.21748,4.49E-04
11.25,-1.5,2.3,-3.49E-02,-0.15574,9.57E-04
12,-0.75,2.3,-1.85E-02,-0.175,4.69E-04
9.75,-1.5,2.3,-3.07E-02,-0.11945,9.96E-04
10.5,-0.75,2.3,-1.64E-02,-0.13659,4.88E-04
8.25,-1.5,2.3,-2.62E-02,-8.75E-02,1.04E-03
9,-0.75,2.3,-1.42E-02,-0.10241,5.08E-04
6.75,-1.5,2.3,-2.16E-02,-6.00E-02,1.08E-03
7.5,-0.75,2.3,-1.20E-02,-7.26E-02,5.29E-04
5.25,-1.5,2.3,-1.68E-02,-3.72E-02,1.13E-03
6,-0.75,2.3,-9.59E-03,-4.75E-02,5.53E-04
3.75,-1.5,2.3,-1.18E-02,-1.93E-02,1.19E-03
4.5,-0.75,2.3,-7.14E-03,-2.71E-02,5.81E-04
2.25,-1.5,2.3,-6.83E-03,-6.67E-03,1.29E-03
3,-0.75,2.3,-4.63E-03,-1.18E-02,6.20E-04
1.5,-0.75,2.3,-2.20E-03,-2.32E-03,6.36E-04
45.75,0,2.3,1.35E-11,-1.7951,-3.92E-10
46.5,0.75,2.3,4.27E-02,-1.8396,1.89E-05
47.25,0,2.3,1.35E-11,-1.8839,-4.10E-10
44.25,0,2.3,1.35E-11,-1.7061,-3.74E-10
45,0.75,2.3,4.26E-02,-1.7505,-2.24E-05
42.75,0,2.3,1.35E-11,-1.6174,-3.56E-10
43.5,0.75,2.3,4.25E-02,-1.6617,-5.25E-05
41.25,0,2.3,1.34E-11,-1.5293,-3.38E-10
42,0.75,2.3,4.22E-02,-1.5733,-7.63E-05
39.75,0,2.3,1.34E-11,-1.442,-3.20E-10
40.5,0.75,2.3,4.19E-02,-1.4856,-9.73E-05
38.25,0,2.3,1.34E-11,-1.3557,-3.02E-10
39,0.75,2.3,4.14E-02,-1.3988,-1.17E-04
36.75,0,2.3,1.33E-11,-1.2705,-2.85E-10
37.5,0.75,2.3,4.08E-02,-1.313,-1.37E-04
35.25,0,2.3,1.33E-11,-1.1865,-2.67E-10
36,0.75,2.3,4.02E-02,-1.2284,-1.56E-04
33.75,0,2.3,1.32E-11,-1.104,-2.49E-10
34.5,0.75,2.3,3.95E-02,-1.1451,-1.76E-04
32.25,0,2.3,1.30E-11,-1.0231,-2.32E-10
33,0.75,2.3,3.87E-02,-1.0634,-1.95E-04
30.75,0,2.3,1.28E-11,-0.944,-2.15E-10
31.5,0.75,2.3,3.78E-02,-0.98339,-2.15E-04
29.25,0,2.3,1.26E-11,-0.86684,-1.98E-10
30,0.75,2.3,3.68E-02,-0.90524,-2.34E-04
27.75,0,2.3,1.23E-11,-0.79181,-1.81E-10
28.5,0.75,2.3,3.58E-02,-0.82913,-2.54E-04
26.25,0,2.3,1.20E-11,-0.71907,-1.65E-10
27,0.75,2.3,3.46E-02,-0.75523,-2.73E-04
24.75,0,2.3,1.17E-11,-0.64879,-1.49E-10
25.5,0.75,2.3,3.34E-02,-0.68371,-2.93E-04
23.25,0,2.3,1.13E-11,-0.58114,-1.34E-10
24,0.75,2.3,3.21E-02,-0.61473,-3.13E-04
21.75,0,2.3,1.09E-11,-0.5163,-1.19E-10
22.5,0.75,2.3,3.07E-02,-0.54847,-3.32E-04
20.25,0,2.3,1.04E-11,-0.45443,-1.05E-10
21,0.75,2.3,2.92E-02,-0.4851,-3.52E-04
18.75,0,2.3,9.90E-12,-0.3957,-9.18E-11
19.5,0.75,2.3,2.76E-02,-0.42478,-3.71E-04
17.25,0,2.3,9.36E-12,-0.34028,-7.90E-11
18,0.75,2.3,2.59E-02,-0.36769,-3.91E-04
15.75,0,2.3,8.78E-12,-0.28834,-6.70E-11
16.5,0.75,2.3,2.42E-02,-0.314,-4.10E-04
14.25,0,2.3,8.14E-12,-0.24006,-5.58E-11
15,0.75,2.3,2.24E-02,-0.26387,-4.30E-04
12.75,0,2.3,7.47E-12,-0.19559,-4.55E-11
13.5,0.75,2.3,2.05E-02,-0.21748,-4.49E-04
11.25,0,2.3,6.75E-12,-0.15512,-3.61E-11
12,0.75,2.3,1.85E-02,-0.175,-4.69E-04
9.75,0,2.3,5.99E-12,-0.1188,-2.76E-11
10.5,0.75,2.3,1.64E-02,-0.13659,-4.88E-04
8.25,0,2.3,5.19E-12,-8.68E-02,-2.02E-11
9,0.75,2.3,1.42E-02,-0.10241,-5.08E-04
6.75,0,2.3,4.35E-12,-5.93E-02,-1.39E-11
7.5,0.75,2.3,1.20E-02,-7.26E-02,-5.29E-04
5.25,0,2.3,3.48E-12,-3.65E-02,-8.68E-12
6,0.75,2.3,9.59E-03,-4.75E-02,-5.53E-04
3.75,0,2.3,2.56E-12,-1.86E-02,-4.65E-12
4.5,0.75,2.3,7.14E-03,-2.71E-02,-5.81E-04
2.25,0,2.3,1.59E-12,-6.16E-03,-1.85E-12
3,0.75,2.3,4.63E-03,-1.18E-02,-6.20E-04
1.5,0.75,2.3,2.20E-03,-2.32E-03,-6.36E-04
45.75,1.5,2.3,8.54E-02,-1.7951,-1.06E-05
46.5,2.25,2.3,0.12844,-1.8398,4.06E-05
47.25,1.5,2.3,8.56E-02,-1.8841,8.61E-05
44.25,1.5,2.3,8.52E-02,-1.7061,-7.91E-05
45,2.25,2.3,0.1282,-1.7506,-7.85E-05
42.75,1.5,2.3,8.48E-02,-1.6175,-1.31E-04
43.5,2.25,2.3,0.1277,-1.6618,-1.64E-04
41.25,1.5,2.3,8.42E-02,-1.5294,-1.74E-04
42,2.25,2.3,0.12688,-1.5735,-2.31E-04
39.75,1.5,2.3,8.33E-02,-1.4422,-2.15E-04
40.5,2.25,2.3,0.12577,-1.4858,-2.93E-04
38.25,1.5,2.3,8.23E-02,-1.3559,-2.54E-04
39,2.25,2.3,0.12439,-1.3991,-3.52E-04
36.75,1.5,2.3,8.11E-02,-1.2707,-2.93E-04
37.5,2.25,2.3,0.12274,-1.3133,-4.10E-04
35.25,1.5,2.3,7.98E-02,-1.1867,-3.32E-04
36,2.25,2.3,0.12083,-1.2288,-4.69E-04
33.75,1.5,2.3,7.82E-02,-1.1042,-3.71E-04
34.5,2.25,2.3,0.11866,-1.1456,-5.27E-04
32.25,1.5,2.3,7.65E-02,-1.0234,-4.10E-04
33,2.25,2.3,0.11624,-1.0639,-5.86E-04
30.75,1.5,2.3,7.47E-02,-0.94429,-4.49E-04
31.5,2.25,2.3,0.11357,-0.98395,-6.45E-04
29.25,1.5,2.3,7.26E-02,-0.86716,-4.88E-04
30,2.25,2.3,0.11064,-0.90586,-7.03E-04
27.75,1.5,2.3,7.04E-02,-0.79215,-5.27E-04
28.5,2.25,2.3,0.10745,-0.8298,-7.62E-04
26.25,1.5,2.3,6.81E-02,-0.71944,-5.66E-04
27,2.25,2.3,0.10401,-0.75594,-8.20E-04
24.75,1.5,2.3,6.55E-02,-0.64919,-6.05E-04
25.5,2.25,2.3,0.10032,-0.68447,-8.79E-04
23.25,1.5,2.3,6.28E-02,-0.58156,-6.45E-04
24,2.25,2.3,9.64E-02,-0.61554,-9.38E-04
21.75,1.5,2.3,5.99E-02,-0.51675,-6.84E-04
22.5,2.25,2.3,9.22E-02,-0.54934,-9.96E-04
20.25,1.5,2.3,5.68E-02,-0.4549,-7.23E-04
21,2.25,2.3,8.77E-02,-0.48601,-1.05E-03
18.75,1.5,2.3,5.36E-02,-0.3962,-7.62E-04
19.5,2.25,2.3,8.30E-02,-0.42575,-1.11E-03
17.25,1.5,2.3,5.02E-02,-0.3408,-8.01E-04
18,2.25,2.3,7.80E-02,-0.36871,-1.17E-03
15.75,1.5,2.3,4.67E-02,-0.28889,-8.40E-04
16.5,2.25,2.3,7.28E-02,-0.31507,-1.23E-03
14.25,1.5,2.3,4.29E-02,-0.24063,-8.79E-04
15,2.25,2.3,6.73E-02,-0.265,-1.29E-03
12.75,1.5,2.3,3.90E-02,-0.19619,-9.18E-04
13.5,2.25,2.3,6.16E-02,-0.21866,-1.35E-03
11.25,1.5,2.3,3.49E-02,-0.15574,-9.57E-04
12,2.25,2.3,5.56E-02,-0.17622,-1.41E-03
9.75,1.5,2.3,3.07E-02,-0.11945,-9.96E-04
10.5,2.25,2.3,4.94E-02,-0.13787,-1.46E-03
8.25,1.5,2.3,2.62E-02,-8.75E-02,-1.04E-03
9,2.25,2.3,4.29E-02,-0.10375,-1.52E-03
6.75,1.5,2.3,2.16E-02,-6.00E-02,-1.08E-03
7.5,2.25,2.3,3.61E-02,-7.40E-02,-1.59E-03
5.25,1.5,2.3,1.68E-02,-3.72E-02,-1.13E-03
6,2.25,2.3,2.90E-02,-4.89E-02,-1.65E-03
3.75,1.5,2.3,1.18E-02,-1.93E-02,-1.19E-03
4.5,2.25,2.3,2.17E-02,-2.85E-02,-1.73E-03
2.25,1.5,2.3,6.83E-03,-6.67E-03,-1.29E-03
3,2.25,2.3,1.41E-02,-1.31E-02,-1.85E-03
1.5,2.25,2.3,6.69E-03,-3.07E-03,-1.90E-03
45.75,3,2.3,0.17146,-1.7953,-4.94E-05
46.5,3.75,2.3,0.21506,-1.8401,1.15E-05
47.25,3,2.3,0.17171,-1.8846,1.42E-04
44.25,3,2.3,0.17096,-1.7062,-1.75E-04
45,3.75,2.3,0.21459,-1.7508,-1.70E-04
42.75,3,2.3,0.17004,-1.6177,-2.69E-04
43.5,3.75,2.3,0.21364,-1.662,-2.90E-04
41.25,3,2.3,0.16873,-1.5297,-3.51E-04
42,3.75,2.3,0.21219,-1.5738,-3.92E-04
39.75,3,2.3,0.16705,-1.4426,-4.30E-04
40.5,3.75,2.3,0.2103,-1.4863,-4.90E-04
38.25,3,2.3,0.16502,-1.3563,-5.08E-04
39,3.75,2.3,0.20797,-1.3997,-5.87E-04
36.75,3,2.3,0.16265,-1.2712,-5.86E-04
37.5,3.75,2.3,0.20521,-1.314,-6.84E-04
35.25,3,2.3,0.15993,-1.1874,-6.64E-04
36,3.75,2.3,0.20203,-1.2296,-7.81E-04
33.75,3,2.3,0.15687,-1.105,-7.42E-04
34.5,3.75,2.3,0.19842,-1.1465,-8.79E-04
32.25,3,2.3,0.15348,-1.0242,-8.20E-04
33,3.75,2.3,0.19439,-1.0649,-9.77E-04
30.75,3,2.3,0.14974,-0.94517,-8.98E-04
31.5,3.75,2.3,0.18993,-0.98507,-1.07E-03
29.25,3,2.3,0.14566,-0.86812,-9.77E-04
30,3.75,2.3,0.18505,-0.90708,-1.17E-03
27.75,3,2.3,0.14125,-0.79319,-1.05E-03
28.5,3.75,2.3,0.17974,-0.83112,-1.27E-03
26.25,3,2.3,0.13649,-0.72055,-1.13E-03
27,3.75,2.3,0.17401,-0.75737,-1.37E-03
24.75,3,2.3,0.1314,-0.65037,-1.21E-03
25.5,3.75,2.3,0.16785,-0.686,-1.46E-03
23.25,3,2.3,0.12596,-0.58283,-1.29E-03
24,3.75,2.3,0.16127,-0.61717,-1.56E-03
21.75,3,2.3,0.12019,-0.51808,-1.37E-03
22.5,3.75,2.3,0.15426,-0.55107,-1.66E-03
20.25,3,2.3,0.11407,-0.45631,-1.45E-03
21,3.75,2.3,0.14683,-0.48785,-1.76E-03
18.75,3,2.3,0.10762,-0.39769,-1.52E-03
19.5,3.75,2.3,0.13898,-0.42769,-1.86E-03
17.25,3,2.3,0.10083,-0.34237,-1.60E-03
18,3.75,2.3,0.1307,-0.37075,-1.95E-03
15.75,3,2.3,9.37E-02,-0.29053,-1.68E-03
16.5,3.75,2.3,0.12199,-0.31721,-2.05E-03
14.25,3,2.3,8.62E-02,-0.24235,-1.76E-03
15,3.75,2.3,0.11287,-0.26724,-2.15E-03
12.75,3,2.3,7.84E-02,-0.19799,-1.84E-03
13.5,3.75,2.3,0.10331,-0.221,-2.25E-03
11.25,3,2.3,7.03E-02,-0.15762,-1.91E-03
12,3.75,2.3,9.33E-02,-0.17867,-2.34E-03
9.75,3,2.3,6.18E-02,-0.12141,-1.99E-03
10.5,3.75,2.3,8.29E-02,-0.14042,-2.44E-03
8.25,3,2.3,5.29E-02,-8.95E-02,-2.07E-03
9,3.75,2.3,7.21E-02,-0.10642,-2.54E-03
6.75,3,2.3,4.37E-02,-6.21E-02,-2.15E-03
7.5,3.75,2.3,6.08E-02,-7.68E-02,-2.64E-03
5.25,3,2.3,3.41E-02,-3.94E-02,-2.25E-03
6,3.75,2.3,4.91E-02,-5.18E-02,-2.74E-03
3.75,3,2.3,2.41E-02,-2.14E-02,-2.36E-03
4.5,3.75,2.3,3.69E-02,-3.15E-02,-2.86E-03
2.25,3,2.3,1.40E-02,-8.41E-03,-2.56E-03
3,3.75,2.3,2.43E-02,-1.59E-02,-3.03E-03
1.5,3.75,2.3,1.16E-02,-5.03E-03,-3.17E-03
45.75,4.5,2.3,0.25865,-1.7955,-1.60E-04
47.25,4.5,2.3,0.25903,-1.8853,1.18E-04
44.25,4.5,2.3,0.25769,-1.7065,-2.99E-04
42.75,4.5,2.3,0.25616,-1.6181,-4.17E-04
41.25,4.5,2.3,0.25412,-1.5303,-5.31E-04
39.75,4.5,2.3,0.25157,-1.4433,-6.46E-04
38.25,4.5,2.3,0.24852,-1.3572,-7.62E-04
36.75,4.5,2.3,0.24495,-1.2722,-8.79E-04
35.25,4.5,2.3,0.24087,-1.1885,-9.96E-04
33.75,4.5,2.3,0.23629,-1.1062,-1.11E-03
32.25,4.5,2.3,0.23119,-1.0255,-1.23E-03
30.75,4.5,2.3,0.22559,-0.94664,-1.35E-03
29.25,4.5,2.3,0.21947,-0.86971,-1.46E-03
27.75,4.5,2.3,0.21285,-0.79491,-1.58E-03
26.25,4.5,2.3,0.20572,-0.72239,-1.70E-03
24.75,4.5,2.3,0.19807,-0.65234,-1.82E-03
23.25,4.5,2.3,0.18992,-0.58493,-1.93E-03
21.75,4.5,2.3,0.18126,-0.52031,-2.05E-03
20.25,4.5,2.3,0.17209,-0.45867,-2.17E-03
18.75,4.5,2.3,0.16241,-0.40017,-2.29E-03
17.25,4.5,2.3,0.15222,-0.34498,-2.40E-03
15.75,4.5,2.3,0.14152,-0.29327,-2.52E-03
14.25,4.5,2.3,0.13031,-0.24522,-2.64E-03
12.75,4.5,2.3,0.11859,-0.20099,-2.75E-03
11.25,4.5,2.3,0.10636,-0.16074,-2.87E-03
9.75,4.5,2.3,9.36E-02,-0.12467,-2.99E-03
8.25,4.5,2.3,8.04E-02,-9.29E-02,-3.10E-03
6.75,4.5,2.3,6.66E-02,-6.57E-02,-3.22E-03
5.25,4.5,2.3,5.24E-02,-4.31E-02,-3.34E-03
3.75,4.5,2.3,3.75E-02,-2.52E-02,-3.47E-03
2.25,4.5,2.3,2.22E-02,-1.17E-02,-3.75E-03
48,3.75,2.3,0.21532,-1.9299,2.97E-04
48,2.25,2.3,0.12864,-1.9288,2.08E-04
48,0.75,2.3,4.28E-02,-1.9281,7.33E-05
48,-0.75,2.3,-4.28E-02,-1.9281,-7.33E-05
48,-2.25,2.3,-0.12864,-1.9288,-2.08E-04
48,-3.75,2.3,-0.21532,-1.9299,-2.97E-04
1.5,3.75,0,1.16E-02,-5.03E-03,3.17E-03
2.25,4.5,0,2.22E-02,-1.17E-02,3.75E-03
1.5,2.25,0,6.69E-03,-3.07E-03,1.90E-03
2.25,3,0,1.40E-02,-8.41E-03,2.56E-03
2.25,1.5,0,6.83E-03,-6.67E-03,1.29E-03
3,3.75,0,2.43E-02,-1.59E-02,3.03E-03
3.75,4.5,0,3.75E-02,-2.52E-02,3.47E-03
3,2.25,0,1.41E-02,-1.31E-02,1.85E-03
3.75,3,0,2.41E-02,-2.14E-02,2.36E-03
3.75,1.5,0,1.18E-02,-1.93E-02,1.19E-03
4.5,3.75,0,3.69E-02,-3.15E-02,2.86E-03
5.25,4.5,0,5.24E-02,-4.31E-02,3.34E-03
4.5,2.25,0,2.17E-02,-2.85E-02,1.73E-03
5.25,3,0,3.41E-02,-3.94E-02,2.25E-03
5.25,1.5,0,1.68E-02,-3.72E-02,1.13E-03
6,3.75,0,4.91E-02,-5.18E-02,2.74E-03
6.75,4.5,0,6.66E-02,-6.57E-02,3.22E-03
6,2.25,0,2.90E-02,-4.89E-02,1.65E-03
6.75,3,0,4.37E-02,-6.21E-02,2.15E-03
6.75,1.5,0,2.16E-02,-6.00E-02,1.08E-03
7.5,3.75,0,6.08E-02,-7.68E-02,2.64E-03
8.25,4.5,0,8.04E-02,-9.29E-02,3.10E-03
7.5,2.25,0,3.61E-02,-7.40E-02,1.59E-03
8.25,3,0,5.29E-02,-8.95E-02,2.07E-03
8.25,1.5,0,2.62E-02,-8.75E-02,1.04E-03
9,3.75,0,7.21E-02,-0.10642,2.54E-03
9.75,4.5,0,9.36E-02,-0.12467,2.99E-03
9,2.25,0,4.29E-02,-0.10375,1.52E-03
9.75,3,0,6.18E-02,-0.12141,1.99E-03
9.75,1.5,0,3.07E-02,-0.11945,9.96E-04
10.5,3.75,0,8.29E-02,-0.14042,2.44E-03
11.25,4.5,0,0.10636,-0.16074,2.87E-03
10.5,2.25,0,4.94E-02,-0.13787,1.46E-03
11.25,3,0,7.03E-02,-0.15762,1.91E-03
11.25,1.5,0,3.49E-02,-0.15574,9.57E-04
12,3.75,0,9.33E-02,-0.17867,2.34E-03
12.75,4.5,0,0.11859,-0.20099,2.75E-03
12,2.25,0,5.56E-02,-0.17622,1.41E-03
12.75,3,0,7.84E-02,-0.19799,1.84E-03
12.75,1.5,0,3.90E-02,-0.19619,9.18E-04
13.5,3.75,0,0.10331,-0.221,2.25E-03
14.25,4.5,0,0.13031,-0.24522,2.64E-03
13.5,2.25,0,6.16E-02,-0.21866,1.35E-03
14.25,3,0,8.62E-02,-0.24235,1.76E-03
14.25,1.5,0,4.29E-02,-0.24063,8.79E-04
15,3.75,0,0.11287,-0.26724,2.15E-03
15.75,4.5,0,0.14152,-0.29327,2.52E-03
15,2.25,0,6.73E-02,-0.265,1.29E-03
15.75,3,0,9.37E-02,-0.29053,1.68E-03
15.75,1.5,0,4.67E-02,-0.28889,8.40E-04
16.5,3.75,0,0.12199,-0.31721,2.05E-03
17.25,4.5,0,0.15222,-0.34498,2.40E-03
16.5,2.25,0,7.28E-02,-0.31507,1.23E-03
17.25,3,0,0.10083,-0.34237,1.60E-03
17.25,1.5,0,5.02E-02,-0.3408,8.01E-04
18,3.75,0,0.1307,-0.37075,1.95E-03
18.75,4.5,0,0.16241,-0.40017,2.29E-03
18,2.25,0,7.80E-02,-0.36871,1.17E-03
18.75,3,0,0.10762,-0.39769,1.52E-03
18.75,1.5,0,5.36E-02,-0.3962,7.62E-04
19.5,3.75,0,0.13898,-0.42769,1.86E-03
20.25,4.5,0,0.17209,-0.45867,2.17E-03
19.5,2.25,0,8.30E-02,-0.42575,1.11E-03
20.25,3,0,0.11407,-0.45631,1.45E-03
20.25,1.5,0,5.68E-02,-0.4549,7.23E-04
21,3.75,0,0.14683,-0.48785,1.76E-03
21.75,4.5,0,0.18126,-0.52031,2.05E-03
21,2.25,0,8.77E-02,-0.48601,1.05E-03
21.75,3,0,0.12019,-0.51808,1.37E-03
21.75,1.5,0,5.99E-02,-0.51675,6.84E-04
22.5,3.75,0,0.15426,-0.55107,1.66E-03
23.25,4.5,0,0.18992,-0.58493,1.93E-03
22.5,2.25,0,9.22E-02,-0.54934,9.96E-04
23.25,3,0,0.12596,-0.58283,1.29E-03
23.25,1.5,0,6.28E-02,-0.58156,6.45E-04
24,3.75,0,0.16127,-0.61717,1.56E-03
24.75,4.5,0,0.19807,-0.65234,1.82E-03
24,2.25,0,9.64E-02,-0.61554,9.38E-04
24.75,3,0,0.1314,-0.65037,1.21E-03
24.75,1.5,0,6.55E-02,-0.64919,6.05E-04
25.5,3.75,0,0.16785,-0.686,1.46E-03
26.25,4.5,0,0.20572,-0.72239,1.70E-03
25.5,2.25,0,0.10032,-0.68447,8.79E-04
26.25,3,0,0.13649,-0.72055,1.13E-03
26.25,1.5,0,6.81E-02,-0.71944,5.66E-04
27,3.75,0,0.17401,-0.75737,1.37E-03
27.75,4.5,0,0.21285,-0.79491,1.58E-03
27,2.25,0,0.10401,-0.75594,8.20E-04
27.75,3,0,0.14125,-0.79319,1.05E-03
27.75,1.5,0,7.04E-02,-0.79215,5.27E-04
28.5,3.75,0,0.17974,-0.83112,1.27E-03
29.25,4.5,0,0.21947,-0.86971,1.46E-03
28.5,2.25,0,0.10745,-0.8298,7.62E-04
29.25,3,0,0.14566,-0.86812,9.77E-04
29.25,1.5,0,7.26E-02,-0.86716,4.88E-04
30,3.75,0,0.18505,-0.90708,1.17E-03
30.75,4.5,0,0.22559,-0.94664,1.35E-03
30,2.25,0,0.11064,-0.90586,7.03E-04
30.75,3,0,0.14974,-0.94517,8.98E-04
30.75,1.5,0,7.47E-02,-0.94429,4.49E-04
31.5,3.75,0,0.18993,-0.98507,1.07E-03
32.25,4.5,0,0.23119,-1.0255,1.23E-03
31.5,2.25,0,0.11357,-0.98395,6.45E-04
32.25,3,0,0.15348,-1.0242,8.20E-04
32.25,1.5,0,7.65E-02,-1.0234,4.10E-04
33,3.75,0,0.19439,-1.0649,9.77E-04
33.75,4.5,0,0.23629,-1.1062,1.11E-03
33,2.25,0,0.11624,-1.0639,5.86E-04
33.75,3,0,0.15687,-1.105,7.42E-04
33.75,1.5,0,7.82E-02,-1.1042,3.71E-04
34.5,3.75,0,0.19842,-1.1465,8.79E-04
35.25,4.5,0,0.24087,-1.1885,9.96E-04
34.5,2.25,0,0.11866,-1.1456,5.27E-04
35.25,3,0,0.15993,-1.1874,6.64E-04
35.25,1.5,0,7.98E-02,-1.1867,3.32E-04
36,3.75,0,0.20203,-1.2296,7.81E-04
36.75,4.5,0,0.24495,-1.2722,8.79E-04
36,2.25,0,0.12083,-1.2288,4.69E-04
36.75,3,0,0.16265,-1.2712,5.86E-04
36.75,1.5,0,8.11E-02,-1.2707,2.93E-04
37.5,3.75,0,0.20521,-1.314,6.84E-04
38.25,4.5,0,0.24852,-1.3572,7.62E-04
37.5,2.25,0,0.12274,-1.3133,4.10E-04
38.25,3,0,0.16502,-1.3563,5.08E-04
38.25,1.5,0,8.23E-02,-1.3559,2.54E-04
39,3.75,0,0.20797,-1.3997,5.87E-04
39.75,4.5,0,0.25157,-1.4433,6.46E-04
39,2.25,0,0.12439,-1.3991,3.52E-04
39.75,3,0,0.16705,-1.4426,4.30E-04
39.75,1.5,0,8.33E-02,-1.4422,2.15E-04
40.5,3.75,0,0.2103,-1.4863,4.90E-04
41.25,4.5,0,0.25412,-1.5303,5.31E-04
40.5,2.25,0,0.12577,-1.4858,2.93E-04
41.25,3,0,0.16873,-1.5297,3.51E-04
41.25,1.5,0,8.42E-02,-1.5294,1.74E-04
42,3.75,0,0.21219,-1.5738,3.92E-04
42.75,4.5,0,0.25616,-1.6181,4.17E-04
42,2.25,0,0.12688,-1.5735,2.31E-04
42.75,3,0,0.17004,-1.6177,2.69E-04
42.75,1.5,0,8.48E-02,-1.6175,1.31E-04
43.5,3.75,0,0.21364,-1.662,2.90E-04
44.25,4.5,0,0.25769,-1.7065,2.99E-04
43.5,2.25,0,0.1277,-1.6618,1.64E-04
44.25,3,0,0.17096,-1.7062,1.75E-04
44.25,1.5,0,8.52E-02,-1.7061,7.91E-05
45,3.75,0,0.21459,-1.7508,1.70E-04
45.75,4.5,0,0.25865,-1.7955,1.60E-04
45,2.25,0,0.1282,-1.7506,7.85E-05
45.75,3,0,0.17146,-1.7953,4.94E-05
45.75,1.5,0,8.54E-02,-1.7951,1.06E-05
46.5,3.75,0,0.21506,-1.8401,-1.15E-05
47.25,4.5,0,0.25903,-1.8853,-1.18E-04
46.5,2.25,0,0.12844,-1.8398,-4.06E-05
47.25,3,0,0.17171,-1.8846,-1.42E-04
47.25,1.5,0,8.56E-02,-1.8841,-8.61E-05
48,3.75,0,0.21532,-1.9299,-2.97E-04
48,2.25,0,0.12864,-1.9288,-2.08E-04
